Vote,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_government_satisfaction,Weighted_education_rank,Number_of_valued_Kneset_members,Avg_education_importance
Whites,Financial,69.66768044,300.0652051,6.876,3124,264.2868652,310.4885251,7,529.4706648
Blues,Environment,446.4198109,779.6267506,10.929,3071,313.7058101,425.8258616,13,238.4067669
Turquoises,Healthcare,102.1504677,380.8298078,10.25,5750,15.40238434,605.9266736,11,156.3275542
Purples,Healthcare,94.71227373,384.840571,4.125,5875,388.0781153,160.9022009,12,489.9344196
Greens,Environment,51.25518646,276.5922474,6.413,3587,458.9663768,249.5493387,15,603.3445224
Reds,Other,42.09507431,504.7982645,8.454,3546,495.7140307,68.97035374,9,568.6696208
Oranges,Military,241.5500694,276.7807129,8.639,3361,,304.5803861,8,610.600284
Yellows,Financial,19.07064264,302.8239092,5.203,8797,329.6235558,274.0031298,10,415.3172293
Khakis,Education,119.9921959,16.64362679,10.697,5303,,810.9903101,14,31.94453305
Khakis,Financial,,89.81437154,8.274,7726,193.8583553,644.3177704,11,108.6300563
Reds,Other,116.2133626,475.2772895,4.079,7921,397.7595196,146.9750378,11,602.6515148
Khakis,Financial,261.6542395,371.1968273,10.246,5754,493.7571489,441.9508592,12,77.28102545
Browns,Social,67.51902457,331.5717887,4.805,5195,388.4152645,217.5357459,6,419.3613915
Browns,Financial,31.42492271,326.4683357,4.212,5788,381.4134089,228.5536521,6,410.2182993
Browns,Education,281.4767185,472.6467988,6.8,3200,,101.9296001,10,440.7323462
Khakis,Healthcare,251.9655254,135.637109,6.804,9196,285.1851457,505.5366739,13,223.1217042
Violets,Healthcare,149.3040802,95.84023237,6.599,9401,281.1866684,467.2793488,11,415.5867428
Purples,Environment,31.19667027,301.7613845,6.031,3969,450.8411407,244.864921,11,364.9308051
Khakis,Environment,113.0562054,258.5617095,6.449,9551,418.0161669,270.0569584,11,411.0226784
Browns,Environment,36.17872248,467.7185972,1.521,8479,440.288769,97.04984438,9,430.6375302
Reds,Foreign_Affairs,141.914692,583.7946584,2.539,9461,431.9298731,115.3936188,10,540.7504639
Khakis,Social,71.99723607,205.7781702,12.192,3808,225.8588072,500.2442214,11,202.4694934
Greens,,266.8474113,303.4314648,3.907,6093,478.6257007,242.6680773,13,640.6831405
Blues,Healthcare,415.8037436,96.68119694,8.884,5116,467.554891,460.3768005,11,280.3911285
Purples,Financial,33.23249109,333.9622416,4.019,5981,450.3184035,193.3341093,11,414.3187327
Purples,Social,49.40316436,386.1025375,1.906,8094,407.2261595,147.1245017,11,491.8758651
Violets,Financial,185.156613,401.1495618,11.452,4548,154.0781656,363.1380207,8,450.6451887
Purples,Social,325.3064302,502.728075,5.521,4479,428.4971169,71.58388579,12,497.9633295
Khakis,Financial,280.1719367,109.5599229,12.861,3139,134.7212556,655.3277354,10,121.0772824
Khakis,Financial,157.4869688,89.54376405,9.505,6495,98.44460466,752.9698679,10,12.92447737
Greys,Foreign_Affairs,92.67805162,487.7975945,2.939,9061,479.1219355,28.86450465,6,515.7596749
Khakis,Healthcare,112.5373353,69.51387971,8.14,7860,147.4986068,691.4305218,13,89.51171207
Reds,Foreign_Affairs,163.3456762,416.5368523,2.473,9527,424.1953885,116.7719266,7,530.3849747
Purples,Social,68.79962126,455.8766662,5.877,4123,454.2550273,86.1805147,11,558.2031786
Greens,Environment,71.9344389,250.8154967,5.026,4974,488.6179429,294.2533984,11,656.0852157
Greens,Social,124.9264469,274.4260491,5.198,4802,532.7902136,284.5194144,11,670.2718174
Violets,Environment,131.6056651,23.13283025,8.367,7633,30.53224946,753.0291095,13,154.6732368
Khakis,Education,104.941025,75.93749117,6.812,9188,105.7367654,730.6881795,15,54.31770711
Purples,Education,120.0842661,480.6687091,6.15,,,127.3756633,15,501.855917
Purples,Education,14.78708084,501.0592512,2.016,7984,,69.52127759,12,527.1562968
Oranges,Military,172.0055508,403.7237918,2.88,9120,482.1391818,241.0482682,9,279.7361798
Pinks,Healthcare,125.6513673,670.2909338,2.646,7354,630.5738418,215.7585405,9,477.5674894
Blues,Financial,578.6248954,406.5971244,9.17,4830,996.3764781,523.2364247,11,363.3886867
Turquoises,Social,259.8759098,62.26639694,9.796,6204,47.2038844,800.1098339,13,6.501553396
Greens,Social,150.5786547,267.0292239,0.323,9677,510.9497603,260.5217515,12,616.0874809
Pinks,Education,284.3931371,701.1137121,2.652,7348,,248.4254866,11,477.2556848
Purples,Financial,264.7798911,433.5675381,0.481,9519,424.3960822,110.9549939,9,453.2904048
Turquoises,Environment,106.7590109,87.99592359,11.769,4231,16.55097877,775.8266205,12,54.53773454
Purples,Environment,137.6290011,366.5104082,3.911,6089,386.6596033,184.1916811,11,557.1056805
Whites,Healthcare,144.8768493,326.8933119,1.426,8574,304.7384175,262.3678506,8,527.2741265
Violets,Social,46.16805594,29.05380791,7.356,8644,17.09661341,755.8664238,12,158.9016946
Browns,Healthcare,103.7142626,299.5374834,1.962,8038,387.8854099,251.4934975,7,397.5593956
Whites,Environment,144.7854916,523.7696485,2.784,7216,490.8106635,30.98775836,9,517.6295511
Browns,Financial,78.16851447,356.8069601,4.849,5151,374.512745,210.2588902,5,410.7951625
Turquoises,Healthcare,28.2267241,338.734319,,5584,42.06110256,628.2717564,11,101.2384845
Violets,Environment,112.1043128,43.34114573,11.054,4946,208.066478,599.4118629,12,244.0076349
Purples,Social,49.12849036,382.5118959,5.657,4343,440.0515145,147.2009816,9,434.6482328
Whites,Social,119.9238522,279.1279881,2.377,7623,331.0596158,279.182126,8,524.8467393
Purples,Healthcare,91.70933059,422.9454552,3.959,6041,367.2996905,210.6613207,13,644.3309289
Purples,Education,106.8145302,330.4448114,5.423,4577,379.054323,208.2710536,15,500.1139972
Khakis,Social,45.40663481,38.44633258,12.582,3418,94.87482929,791.1323581,11,1.269395151
Browns,Environment,95.39339805,497.6518079,0.65,9350,468.1891155,32.61390301,8,493.2014492
Purples,Social,27.40397588,427.5616684,0.118,9882,420.4634672,108.3283552,12,487.2854176
Purples,Education,112.0190515,430.8073924,,7323,388.1815964,132.6224971,14,517.2555615
Oranges,Military,17.86162231,518.2793096,3.179,8821,253.360634,264.6445948,7,405.8105549
Khakis,Environment,58.15536378,59.87974234,8.122,7878,132.3191607,690.7325944,11,115.01107
Turquoises,Financial,56.49462928,219.4586587,7.181,8819,185.6054213,579.9813774,8,101.4639253
Reds,Other,185.5610469,507.0557364,2.778,9222,494.2534186,168.4862056,11,668.2402891
Purples,Education,53.23010795,442.0497441,2.328,7672,436.0735274,88.88231839,15,478.6636351
Purples,Environment,209.0448161,425.48991,5.279,4721,397.4678,144.1863124,13,431.2607308
Whites,Healthcare,116.1841861,295.739964,5.593,4407,285.1666093,296.5141765,8,493.2836898
Khakis,Healthcare,48.26417108,43.53858094,7.081,8919,180.0387505,673.6322548,11,121.7828845
Purples,Financial,83.26701889,394.4866379,2.458,7542,428.1790443,129.0351081,12,481.0595709
Whites,Education,27.92264949,529.5146387,0.782,9218,398.739409,113.3990827,10,458.352302
Purples,Social,94.22542976,339.915975,1.002,8998,426.9888421,176.8117562,11,517.4606102
Khakis,Healthcare,62.61589758,9.892126399,12.57,3430,491.7500488,521.8425569,10,320.9864119
Blues,Social,610.7280353,316.7327826,6.075,7925,61.63049466,636.0386224,11,922.8361775
Khakis,Healthcare,202.5407386,118.6385716,8.241,7759,369.5744232,432.3569219,10,343.5227246
Blues,Education,767.5379722,765.7393254,6.581,7419,818.888793,508.4049307,16,793.544072
Reds,Foreign_Affairs,,371.3250456,2.521,9479,519.2134659,140.2936889,6,552.4968379
Oranges,Other,230.6509581,637.1664089,2.856,9144,272.9460568,265.463604,11,510.1394381
Purples,Education,106.8036164,395.9641066,2.967,7033,414.1292816,145.3091055,13,554.0137831
Khakis,Environment,112.2161556,241.9676438,7.206,8794,372.5790248,558.0463553,13,21.87979245
Yellows,,339.8795472,262.2992788,7.384,6616,575.9015664,279.1534433,12,625.15576
Browns,Education,87.78739059,297.0931935,5.254,,348.8665228,272.4547208,9,398.9105604
Oranges,Military,304.0513845,573.4208873,6.213,5787,,185.5583137,6,480.5937956
Purples,,77.81482289,476.8800722,4.148,5852,411.0409335,94.51799236,12,522.0318927
Greens,Financial,174.7818662,275.1242366,6.672,3328,523.2873942,276.3010299,10,658.8422091
Purples,Social,259.217585,330.8718958,1.088,8912,419.4887154,187.6999116,,512.0363711
Khakis,Education,32.43484314,48.14151329,9.913,6087,194.6869452,732.5699584,14,10.85115706
Violets,Education,214.3957449,58.6329133,12.731,3269,35.06646056,777.5895701,13,59.91201079
Purples,Education,97.2062507,408.7624156,5.058,4942,441.8312303,109.1836167,15,514.5999858
Browns,Education,,492.7190359,1.221,8779,446.2708023,76.01788363,10,446.7188635
Purples,Social,193.4682172,405.6578626,2.306,7694,402.5703365,161.6825375,11,411.9757721
Oranges,Military,256.7715586,419.7236435,2.057,9943,570.1352188,149.3125714,5,395.4485693
Khakis,Financial,322.2008885,41.57464022,,5138,47.9170772,,8,8.556791435
Purples,Healthcare,175.6602058,391.3345739,0.88,9120,403.612981,147.9285001,13,528.0037298
Turquoises,Healthcare,41.42625433,211.7108894,12.038,3962,97.18957451,580.1960078,10,197.9063767
Khakis,Social,43.5850119,128.7564914,7.784,8216,413.2666568,416.6377343,12,331.9446932
Purples,Environment,302.4350738,362.724644,6.947,3053,408.2732278,166.6731256,14,477.1612896
Purples,Healthcare,63.88062919,364.6607353,5.952,4048,420.3182648,157.0746606,13,497.4400146
Khakis,,28.70793641,46.8976812,12.267,3733,114.2896503,774.9253646,9,3.577664131
Pinks,Social,309.2415977,704.4186818,3.688,6312,642.3455229,249.3939157,6,512.1688068
Purples,Education,85.79247268,408.2168776,3.97,6030,461.2022673,112.6577808,14,447.441747
Browns,Financial,54.91693346,477.5050026,3.884,6116,461.8182352,71.82291676,5,443.4786828
Greys,Military,48.62527088,617.3877513,6.701,5299,408.2322635,156.42559,8,452.3789584
Purples,Healthcare,73.82002524,373.3071304,5.854,4146,392.5326461,166.6413066,14,513.0003724
Purples,Healthcare,67.57670922,466.4676785,4.285,5715,455.1551755,59.02582778,10,518.6701227
Blues,Environment,669.3475395,594.8628187,9.403,4597,243.6270884,274.8308708,12,528.3898462
Greys,Foreign_Affairs,113.2712594,531.4568657,2.408,9592,466.4556426,108.9995709,7,401.1761762
Khakis,Education,333.6896478,8.203312237,8.822,7178,12.83035264,846.0562903,14,13.57117783
Browns,Education,301.9566124,491.5516432,6.846,3154,457.2251034,51.5047229,9,472.5833997
Purples,Education,30.4182708,337.5514742,5.069,4931,396.7492783,195.1930338,12,532.4050204
Purples,Environment,301.6139397,369.9306565,4.467,5533,364.6612993,192.8416341,11,455.803871
Whites,Social,22.93325489,531.9321792,6.62,3380,357.6681355,162.0727495,8,429.3632362
Khakis,Education,36.73596853,80.68013091,6.289,9711,215.3286387,595.5987147,13,187.1567608
Purples,Healthcare,290.9131019,464.9596512,0.237,9763,,100.7909736,13,531.0781149
Khakis,Education,46.03738198,302.5973392,9.843,6157,474.8853042,250.200841,12,348.3362192
Pinks,Education,315.5510858,701.6076636,5.644,4356,657.8525904,256.0708161,11,496.97138
Greens,Environment,125.4074595,324.2213054,6.341,3659,507.6690367,231.1881049,11,649.9699179
Browns,Social,157.4911308,525.155111,2.142,7858,472.1284605,43.90075947,6,477.2475417
Oranges,Military,56.02828654,534.8882668,8.893,3107,472.6583235,229.5419921,9,274.7784031
Purples,Financial,74.05090611,394.1983771,5.773,4227,472.338926,142.7526476,12,591.7561986
Whites,Financial,115.75104,476.6475147,0.195,9805,444.2130107,61.28039395,7,490.1126375
Purples,Financial,,383.9997334,0.618,9382,335.0092855,205.9998971,11,541.9280325
Violets,Education,27.68837889,20.40699347,9.215,6785,75.03384394,713.2023921,13,186.8674939
Whites,Education,92.30426978,297.9536364,4.204,5796,297.7696502,289.7709438,11,547.4062488
Purples,Healthcare,,434.4095629,6.442,3558,439.1708459,103.4941221,14,552.045575
Turquoises,Environment,203.0622396,131.5301987,12.768,3232,58.71838199,717.1516226,11,71.27282691
Khakis,Education,146.5352827,266.4551367,8.79,7210,277.478731,469.3253321,15,
Greens,Financial,133.9140343,318.7518355,0.57,9430,515.1949396,234.0143844,10,647.2445204
Khakis,Social,334.1103704,109.4117127,7.766,8234,193.2477328,641.0779895,10,94.63001462
Purples,Healthcare,190.8555049,390.3263361,3.294,6706,415.6254661,140.6531017,14,474.782536
Oranges,Military,166.5523567,247.741196,5.854,6146,610.3518932,277.7476979,5,536.4930016
Browns,Healthcare,111.4562089,508.5533585,6.808,3192,465.1739785,35.94437649,8,497.5532706
Browns,Healthcare,138.4488581,497.1676495,1.732,8268,440.0654227,61.63663902,7,485.8968265
Purples,Financial,75.95011269,448.8968541,5.906,4094,508.2223735,120.2075058,9,608.4928823
Browns,Education,241.1385464,,6.051,3949,387.4413526,222.8549929,10,403.4932308
Khakis,Social,147.2731124,12.37124417,9.285,6715,47.00102226,816.4965447,10,27.05525673
Blues,Social,723.4447445,970.6283966,10.937,3063,737.7862122,657.4236107,11,107.3520235
Purples,Financial,13.92282717,436.8148514,5.86,,392.4625635,129.4014435,,465.5316037
Greens,Healthcare,251.7314441,274.3781074,3.277,6723,483.2202823,263.6381605,12,635.345049
Turquoises,Environment,97.3100458,140.9693717,7.77,8230,26.58772504,759.2932407,15,27.23784919
Browns,Financial,221.0004531,341.0678437,1.771,8229,356.2579997,238.3673231,6,395.60753
Violets,Healthcare,41.22616224,0.854768698,12.45,3550,139.8636757,694.1773314,14,179.004621
Yellows,Financial,30.7483874,,10.176,3824,248.2394065,276.0042676,9,610.0914222
Purples,Environment,130.235578,461.1208013,6.92,3080,,87.33462124,11,455.1186606
Purples,Healthcare,24.35231948,356.9047969,3.347,6653,475.0085396,145.4077983,10,493.4717882
Khakis,Education,149.4611314,57.05260598,6.833,9167,166.5771684,686.5625234,15,95.03713753
Purples,Healthcare,117.3286796,474.0658107,0.166,9834,424.410522,80.26812261,,507.5246364
Turquoises,Healthcare,333.8521388,328.6098931,9.713,6287,319.6732186,402.2694435,12,183.8854823
Purples,Social,86.4709309,405.8626825,6.253,3747,445.4683963,110.2239514,10,517.7140938
Browns,Environment,265.2178502,500.0484137,4.66,5340,458.4641826,43.53031045,9,486.9745843
Purples,Social,197.9280248,422.3383138,0.494,9506,364.0468243,158.008891,12,478.7348601
Browns,Social,139.3340135,525.6364162,0.817,9183,433.4661142,71.30896604,7,499.0076058
Purples,Social,97.69062818,364.9647387,5.985,4015,418.1990491,159.7030973,13,475.9342169
Pinks,Financial,154.1501932,678.8576009,6.476,3524,624.7952155,219.707693,7,473.3995645
Blues,Healthcare,411.8094178,444.708562,8.001,5999,311.5217974,231.4831282,14,377.5121938
Purples,Education,80.48578873,409.6368854,3.054,6946,377.5458534,174.3502779,15,
Greens,Education,279.1166135,293.4301598,5.083,4917,470.8836038,261.6834626,16,657.9853511
Pinks,Financial,76.92971836,692.4909201,4.865,5135,661.5039968,251.365819,7,506.9627339
Greens,Education,37.38045289,276.3131742,4.13,5870,490.6174807,264.4868938,14,640.8172195
Violets,Healthcare,45.03533961,123.24697,11.566,4434,320.6702904,443.7559209,13,348.9459468
Khakis,Social,275.4597382,160.6457197,8.792,7208,,383.0216734,12,336.678777
Greys,Military,65.48532941,448.8458807,3.845,8155,588.283855,109.7779394,6,459.4979875
Greens,Environment,61.66327963,270.6219614,3.278,6722,487.5638446,270.9172434,13,643.621761
Purples,Education,173.3990135,327.5206895,0.591,9409,432.0037137,189.634107,15,539.855828
Khakis,Social,28.53213575,161.8497193,10.818,5182,236.9892747,573.6372579,10,118.5036701
Purples,Financial,149.0154067,413.8630997,2.966,7034,425.1278061,114.8536142,12,512.881835
Reds,Other,228.2125054,,4.849,7151,456.9581133,116.7570258,8,604.5273301
Browns,Education,62.67142432,500.1798971,0.003,9997,453.5624514,60.71944527,10,460.8800211
Browns,Healthcare,62.08308328,484.2678709,1.234,8766,445.2622702,71.32162869,8,457.0691746
Khakis,Education,80.95432088,91.04596009,8.896,7104,195.0415109,616.2250477,14,154.326422
Turquoises,Financial,78.11195011,453.8094457,6.184,9816,189.4921842,507.1440567,10,101.6955645
Purples,Healthcare,250.195173,410.5599919,6.524,3476,419.4721152,124.0870469,14,469.7784855
Purples,Social,166.0584864,460.9634131,5.443,4557,450.3519047,63.94606603,10,510.0155319
Khakis,Financial,137.455063,27.01712451,11.164,4836,,666.4756031,10,103.8318076
Khakis,Financial,23.44992092,24.57235783,10.95,5050,51.37401901,795.3245768,9,46.96085303
Whites,Environment,80.79652688,568.8349277,1.079,8921,440.9556457,102.0596659,9,453.1844858
Khakis,Education,294.9835073,128.274044,9.181,6819,432.4719025,425.7371047,13,303.7556321
Turquoises,Education,15.21100741,332.6090027,7.146,8854,13.03512389,695.3579524,15,32.7012246
Browns,Education,148.2979936,481.9543942,3.631,6369,433.967601,75.43694876,9,
Purples,Environment,220.7365178,496.3328031,4.639,5361,377.1710731,123.3027628,13,489.8423573
Purples,Financial,246.718217,304.9469795,1.465,8535,394.6229186,221.8230586,12,492.5529046
Khakis,Education,135.7762314,80.52389171,9.671,6329,96.5242408,763.9839899,16,
Browns,Environment,262.7994422,459.9924024,2.512,7488,414.7855108,124.4137479,8,418.657123
Browns,Education,324.2875944,326.7000385,6.544,3456,387.5399505,224.6344029,10,411.7929957
Purples,Social,187.9335508,390.4997347,1.442,8558,456.4763363,117.8429458,10,498.4694808
Violets,Education,115.2609095,4.852301251,7.277,8723,7.133683159,847.9858565,15,19.38418357
Blues,Financial,618.3597625,103.926023,6.811,7189,108.7322591,714.3799493,11,947.6311782
Violets,Environment,111.2224383,88.51012099,9.233,6767,173.5858524,595.4241726,15,219.5364034
Reds,Foreign_Affairs,169.9156967,465.8706542,3.218,8782,520.8270325,83.39086938,7,573.1810055
Yellows,Social,0.451440458,511.0356235,6.235,7765,317.4312778,214.5893214,10,612.2294682
Purples,Environment,75.72548988,435.4624178,5.863,4137,517.9426061,77.32868126,13,538.6353247
Purples,Social,23.81850716,362.6917735,4.473,5527,447.8538863,148.4971597,12,521.8778476
Greys,Foreign_Affairs,140.9360628,452.56081,4.188,7812,510.4145747,48.65647138,6,497.0824509
Reds,Foreign_Affairs,100.5514428,526.3465602,5.129,6871,453.5208797,137.6996497,7,626.9123464
Khakis,Environment,27.80215481,457.8576326,9.178,6822,496.3224729,495.886593,15,5.921049036
Purples,Financial,15.54658932,426.4383796,2.373,7627,401.1624588,123.2447167,9,496.9852653
Whites,Environment,291.6404598,534.2963582,3.62,6380,485.5123305,65.67588007,9,554.1034977
Violets,Financial,32.35756618,196.7790392,6.612,9388,52.28862727,540.8662645,11,487.8389247
Violets,Healthcare,145.8242349,63.04695908,12.095,3905,179.407875,552.9735421,14,390.1252182
Purples,Social,72.7686626,426.7593529,0.927,9073,438.5598223,120.8963229,11,574.0056286
Violets,Education,126.1332054,51.02709845,6.441,9559,72.39321158,740.2439077,14,95.60315148
Greys,Military,14.07041153,523.1607899,4.084,7916,545.5019274,142.1691446,9,367.3153435
Whites,Education,191.4367742,508.8735436,3.036,6964,375.2631499,134.1056674,10,451.5612916
Khakis,Financial,120.8403342,42.14320661,7.338,8662,485.7809941,502.4501566,8,293.5511287
Purples,Environment,190.1960648,358.7065046,3.954,6046,451.2331831,150.6986395,13,519.1839954
Greens,Environment,66.52501758,258.1318613,4.458,5542,505.8856984,283.8341179,12,
Khakis,Environment,85.23890901,,7.426,8574,412.8947554,383.4459384,13,269.6343125
Browns,Financial,316.5901451,505.7270933,3.994,6006,461.5503116,64.1288938,6,448.9966973
Khakis,Healthcare,11.4338042,213.2100244,9.462,6538,241.9239503,569.533459,13,81.05295883
Pinks,Education,340.6668261,728.9635537,0.227,9773,645.2394931,271.2230415,11,506.5665051
Greens,Environment,58.83222722,307.1327449,0.556,9444,505.4949009,254.1308864,12,665.3920658
Khakis,Education,127.9583306,7.273016645,8.851,7149,267.5332512,639.6823124,13,164.7794884
Purples,Financial,295.8723612,446.7818405,0.742,9258,403.7256839,116.9318119,9,539.6501222
Purples,Healthcare,134.8168095,426.7933698,6.172,3828,466.0597574,104.7404702,11,566.7788539
Turquoises,Financial,121.7080605,487.1738435,11.129,4871,123.5953687,384.1987098,8,424.0810175
Greens,Education,39.41967356,264.0248517,4.263,5737,533.0646338,271.1624027,15,629.427617
Pinks,Social,45.78786781,257.8384387,5.238,4762,434.6979727,259.3155216,6,434.1367842
Purples,Environment,72.69377084,386.9456394,3.448,6552,450.6740747,134.6532027,13,554.0106436
Purples,Education,,446.1071097,1.501,8499,369.9678485,148.814926,14,548.3019476
Purples,Environment,274.6898362,474.6270805,4.458,5542,461.9349151,67.55119178,13,450.296602
Oranges,Other,131.7094929,,8.394,3606,600.2700657,256.849548,10,377.1745985
Khakis,Social,77.71313554,289.0264371,8.704,7296,450.6096098,421.8096605,13,138.0965117
Purples,Education,147.5808422,470.6605085,3.102,6898,343.2100914,159.6111795,16,494.3566487
Purples,Social,85.85119107,292.0835009,4.641,5359,397.4235581,233.8438072,13,469.4757615
Purples,Financial,111.2336111,435.1045296,1.652,8348,429.5237939,116.3481167,9,566.0194408
Reds,Other,246.1183042,385.3531217,4.896,7104,489.5020602,122.9023634,10,543.0218258
Purples,Financial,233.466416,445.1476314,5.183,,482.9537086,87.94324289,10,566.5932097
Khakis,Healthcare,37.02493454,97.47179425,9.98,6020,110.2889661,701.9850794,11,77.05862659
Browns,Environment,40.87750517,324.9711357,5.038,4962,366.6302046,243.7233637,8,395.2217944
Purples,Education,315.6306073,356.3062847,2.51,7490,423.1861474,163.3621709,15,
Khakis,Healthcare,122.0216422,,7.706,8294,205.1237385,643.8846871,10,37.95563121
Khakis,Social,181.7744772,223.622237,7.248,8752,269.9409055,544.6137345,13,90.98622889
Oranges,Other,317.1623839,219.9235606,5.852,6148,630.5232865,316.9987462,10,570.774747
Purples,Social,28.02558977,418.5636436,0.683,9317,457.602955,92.18402854,11,508.2768079
Blues,Social,,115.7902379,7.558,6442,527.0706273,496.1527324,11,187.2419885
Purples,Environment,142.9775409,466.9113529,4.934,5066,423.4856524,103.0313708,13,560.5488184
Whites,Financial,62.90348658,532.3769391,5.603,4397,394.3543068,118.216493,6,457.9778566
Purples,Social,101.2685493,401.0857661,1.557,8443,439.2068841,187.8494236,9,352.3261116
Khakis,Healthcare,,18.20694921,11.743,4257,31.70113463,827.6788535,13,16.65342307
Turquoises,Healthcare,35.20817508,452.7471357,9.465,6535,228.9509538,393.6465843,14,218.473421
Browns,Environment,173.6763318,317.2359116,3.304,6696,386.041009,240.9284667,8,392.0316601
Blues,Environment,346.2736651,44.78236567,6.2,7800,215.2482315,537.6060502,15,473.286689
Whites,Financial,138.1217668,476.3910004,3.425,6575,440.8742881,65.915558,7,482.922936
Yellows,Education,328.3258911,231.896724,5.12,8880,522.1916171,292.3588361,13,614.4633329
Greens,Healthcare,186.3305717,272.063224,2.882,7118,493.0318853,265.3342227,13,635.6411487
Violets,Education,96.80748085,7.421662359,12.933,3067,47.04184386,790.5457946,13,79.09841603
Pinks,Education,82.39938515,694.4747462,4.328,5672,651.0462706,246.4247298,9,509.4733654
Khakis,Environment,111.8951031,45.91472622,11.392,4608,492.2431413,620.5750791,11,77.08177607
Oranges,Other,49.04357475,231.4715888,5.827,6173,510.7393941,293.5304242,9,381.943794
Browns,Healthcare,216.593643,503.0614106,3.929,6071,460.5472778,56.04240297,8,460.3154765
Blues,Education,524.8281188,541.1089624,9.92,4080,73.97144707,428.6122059,12,522.7628718
Khakis,Education,61.56698215,9.656241123,9.034,6966,36.19263519,820.8638935,15,32.81346529
Turquoises,Social,343.0245074,85.0825964,9.254,6746,11.05228713,794.7705234,10,30.49614782
Purples,Education,22.43307743,433.1054694,0.369,9631,402.7178573,133.8650418,16,563.0964017
Purples,Environment,163.5156343,386.8506708,2.874,7126,349.6013651,198.2672854,12,437.6510112
Purples,Financial,,401.0761864,5.138,4862,405.021672,162.9644709,10,411.9624222
Khakis,Financial,119.797751,119.8379325,9.563,6437,162.1029654,638.3223402,8,114.3086642
Browns,Healthcare,256.8051733,271.4183051,5.734,4266,371.2736009,294.2585365,7,366.7033037
Purples,Environment,63.98709108,373.3847245,6.692,3308,424.8230419,160.5570002,13,436.0035371
Purples,Healthcare,289.2496469,356.8639764,6.802,3198,406.2105491,177.2597064,14,453.7764004
Whites,Financial,199.645685,478.0885625,1.324,8676,414.3532089,95.63054246,6,463.5347188
Blues,Financial,603.3246776,348.5226815,6.563,7437,297.4355114,413.0867633,12,173.4070976
Purples,Social,33.93023577,410.4759126,0.185,9815,402.912505,133.949971,13,477.5935097
Turquoises,Healthcare,56.62459332,106.0011397,9.928,6072,9.243449142,784.7807956,12,31.16761737
Turquoises,Environment,240.7436117,223.0425481,6.431,9569,47.4281082,633.950143,15,153.0619128
Purples,Social,64.24794664,387.3465375,6.834,3166,461.632109,135.108904,10,436.0350233
Turquoises,Social,318.1767127,26.41419577,8.911,7089,17.8685634,840.1306546,10,0.915557591
Greens,Financial,316.4446,265.874391,1.209,8791,511.5107278,286.9982538,,665.5919685
Khakis,Social,93.56604491,274.8284401,8.874,7126,467.4388703,510.7002186,12,42.77767475
Blues,Education,547.7708428,938.3386169,4.186,9814,186.6784543,546.4845699,14,408.7078802
Turquoises,Financial,65.04583981,292.8419651,10.181,5819,177.2413894,518.2525032,8,151.4342459
Reds,Foreign_Affairs,142.131465,572.5058121,5.731,6269,508.3493757,155.0956097,10,636.8497106
Whites,Financial,66.70696272,509.616752,1.134,8866,474.3445789,30.72337891,7,513.9012036
Violets,Education,67.17742952,117.5418366,10.341,5659,382.321512,400.6137814,15,480.792487
Khakis,Environment,243.4039873,86.84196548,9.274,6726,231.5687607,591.259949,14,173.1461557
Khakis,Social,80.73960033,44.8393455,8.072,7928,115.7644342,760.9444572,9,26.47251873
Oranges,Other,62.87921296,533.3300067,7.063,4937,351.8134066,253.5346917,10,703.0016849
Browns,Healthcare,,320.9986818,1.98,8020,402.8601108,218.0175017,8,422.1925385
Khakis,Social,76.22795052,81.07477336,8.209,7791,140.4450653,701.5266184,13,67.14725389
Khakis,Social,139.2054066,210.0868134,12.461,3539,350.1278401,,12,294.7093245
Purples,Education,198.6631352,465.4863396,0.663,9337,453.5925287,60.45817125,13,482.3834076
Greens,Environment,91.66003707,277.0338051,4.906,5094,507.9507477,267.9546282,13,648.3999471
Purples,Education,28.88557707,460.8914812,0.393,9607,465.8279811,97.4995858,12,582.5164597
Khakis,Environment,209.4504224,206.3967536,8.276,7724,242.6801929,578.8434991,11,72.63195368
Khakis,Environment,304.022725,78.91054992,10.166,5834,398.7147221,610.5340894,11,69.67821136
Turquoises,Education,64.50621794,281.6066606,11.556,4444,256.586307,508.0115035,14,111.2458218
Whites,Environment,111.4801082,488.9332607,0.144,9856,453.0486813,49.2146085,9,490.2440458
Greens,Environment,35.95240251,272.9976185,1.841,8159,476.7725683,266.6975879,12,638.0507464
Yellows,Social,,551.3400599,5.233,8767,505.2143434,103.4192978,9,589.6245504
Purples,Healthcare,92.3221772,329.9945366,2.414,7586,344.4732494,230.4158542,13,498.9811268
Whites,Environment,324.9086571,523.6192319,5.26,4740,460.1243064,65.72342722,9,546.6007493
Reds,Foreign_Affairs,25.90260301,,3.033,8967,491.2410618,137.4900517,9,606.18928
Blues,Financial,356.8137373,848.235969,8.562,5438,882.3022821,517.1318799,9,501.4339325
Browns,Healthcare,166.710282,314.3617474,5.652,4348,378.9051944,242.428879,8,401.7846824
Purples,Environment,118.5486058,290.3786819,6.736,3264,366.8519153,248.386973,11,505.1554752
Greys,Military,88.62537112,429.29879,3.133,8867,616.4624906,136.39465,8,493.571335
